"X","hotel_name","clean_score","location_score","service_score","room_score","money_score","food_score","transport_score","facilities_score","culture_score","joy_score","Hotel_Address","Average_Score","Total_Number_of_Reviews","lat","lng","country","id"
"96","Avo Hotel",0.235294117647059,0.0392156862745098,0.0196078431372549,0.235294117647059,0,0.0588235294117647,0,0,0,0,"82 Dalston Lane Hackney London E8 3AH United Kingdom",8.1,276,51.5460628,-0.0700817,"United Kingdom",726
"97","Axel Hotel Barcelona Urban Spa Adults Only",0.109034267912773,0.043613707165109,0.0124610591900312,0.11214953271028,0.0342679127725857,0.14018691588785,0.0124610591900312,0.0186915887850467,0,0.0280373831775701,"Aribau 33 Eixample 08011 Barcelona Spain",8,2694,41.3873478,2.1603987,"Spain",793
"98","Ayre Hotel Caspe",0.136507936507936,0.0571428571428571,0.019047619047619,0.152380952380952,0.0603174603174603,0.231746031746032,0.053968253968254,0.00317460317460317,0.00317460317460317,0.019047619047619,"Caspe 103 Eixample 08013 Barcelona Spain",8.5,3442,41.3961021,2.1794688,"Spain",862
"99","Ayre Hotel Gran V a",0.157142857142857,0.0571428571428571,0.0257142857142857,0.125714285714286,0.0571428571428571,0.331428571428571,0.06,0.00285714285714286,0,0.06,"Gran V a de les Corts Catalanes 322 Sants Montju c 08004 Barcelona Spain",8.8,4887,41.3732462,2.1474351,"Spain",941
"100","Ayre Hotel Rosell n",0.0846560846560847,0.0740740740740741,0.0105820105820106,0.100529100529101,0.0423280423280423,0.402116402116402,0.0529100529100529,0.0105820105820106,0.00529100529100529,0.0423280423280423,"Rossell 390 Eixample 08025 Barcelona Spain",8.7,2359,41.4047382,2.1727127,"Spain",1236
"101","AZIMUT Hotel Vienna",0.141509433962264,0.0471698113207547,0.00943396226415094,0.0283018867924528,0.0660377358490566,0.122641509433962,0.0188679245283019,0,0,0.0566037735849057,"Sonnwendgasse 8 10 Favoriten 1100 Vienna Austria",8.2,1060,48.1834787,16.3762765,"Austria",1277
"102","B Montmartre",0.28125,0.15625,0.0625,0.25,0,0.25,0,0,0,0.03125,"6 Rue Lecluse 17th arr 75017 Paris France",9.2,332,48.883631,2.3257643,"France",631
"103","Baglioni Hotel Carlton The Leading Hotels of the World",0.0769230769230769,0.142857142857143,0.043956043956044,0.0879120879120879,0.032967032967033,0.0659340659340659,0,0.021978021978022,0,0.0549450549450549,"Via Senato 5 Milan City Center 20121 Milan Italy",8.8,775,45.4691663,9.1984454,"Italy",1404
"104","Baglioni Hotel London The Leading Hotels of the World",0.117647058823529,0.176470588235294,0.0196078431372549,0.0588235294117647,0.137254901960784,0.0980392156862745,0,0.0196078431372549,0,0.0980392156862745,"60 Hyde Park gate Kensington and Chelsea London SW7 5BB United Kingdom",9,290,51.5017224,-0.1846243,"United Kingdom",637
"105","Balmoral Champs Elys es",0.162790697674419,0.116279069767442,0.0232558139534884,0.116279069767442,0.0465116279069767,0.13953488372093,0,0,0,0.0465116279069767,"6 rue du General Lanrezac 17th arr 75017 Paris France",8.7,476,48.8759855,2.293938,"France",628
"106","Banke H tel",0.0821917808219178,0.136986301369863,0,0.10958904109589,0.0136986301369863,0.10958904109589,0.0547945205479452,0.0136986301369863,0,0.0136986301369863,"20 Rue La Fayette 9th arr 75009 Paris France",8.4,688,48.8735736,2.335965,"France",280
"107","Banks Mansion All Inclusive Hotel",0.145985401459854,0.116788321167883,0.0218978102189781,0.116788321167883,0.0510948905109489,0.467153284671533,0.0875912408759124,0.0218978102189781,0,0.072992700729927,"Herengracht 519 525 Amsterdam City Center 1017 BV Amsterdam Netherlands",9.2,803,52.3653868,4.8931979,"Netherlands",974
"108","Barcel Milan",0.0964912280701754,0.0701754385964912,0,0.0789473684210526,0.0350877192982456,0.184210526315789,0.0087719298245614,0,0,0.0175438596491228,"Via Giorgio Stephenson 55 20157 Milan Italy",8.1,3228,45.51152,9.1241306,"Italy",1344
"109","Barcel Raval",0.134502923976608,0.0584795321637427,0.0116959064327485,0.228070175438596,0.0292397660818713,0.140350877192982,0.0409356725146199,0.0175438596491228,0,0.0350877192982456,"Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain",8.4,2254,41.3790126,2.1696339,"Spain",1202
"110","Barcel Sants",0.191588785046729,0.0350467289719626,0.0163551401869159,0.19392523364486,0.0630841121495327,0.175233644859813,0.0327102803738318,0.0163551401869159,0,0.0327102803738318,"Plaza Paisos Catalans s n Sants Montju c 08014 Barcelona Spain",8.6,4379,41.3798964,2.1412433,"Spain",1181
"111","Barcelona Hotel Colonial",0.142857142857143,0,0.0476190476190476,0.0952380952380952,0,0,0.0476190476190476,0,0,0.0476190476190476,"Via Layetana 3 Ciutat Vella 08003 Barcelona Spain",7.8,287,41.3822909,2.1807447,"Spain",1354
"112","Barcelona Princess",0.0919282511210762,0.0582959641255605,0.00896860986547085,0.114349775784753,0.0560538116591928,0.286995515695067,0.0291479820627803,0.015695067264574,0,0.0448430493273543,"Avenida Diagonal 1 Sant Mart 08019 Barcelona Spain",8.3,4293,41.4109715,2.2186535,"Spain",799
"113","Bassano",0.283333333333333,0.0666666666666667,0.0166666666666667,0.2,0.05,0.0166666666666667,0.0333333333333333,0,0,0.0833333333333333,"15 Rue de Bassano 16th arr 75016 Paris France",8.3,513,48.8690596,2.2971078,"France",159
"114","Batty Langley s",0.134920634920635,0.0952380952380952,0.0158730158730159,0.333333333333333,0.111111111111111,0.150793650793651,0.00793650793650794,0.00793650793650794,0.00793650793650794,0.0317460317460317,"12 Folgate Street City of London London E1 6BX United Kingdom",9.4,644,51.5208575,-0.0779503,"United Kingdom",101
"115","Bcn Urban Hotels Gran Rosellon",0.122605363984674,0.0498084291187739,0.0114942528735632,0.137931034482759,0.0344827586206897,0.203065134099617,0.0344827586206897,0.0114942528735632,0,0.0383141762452107,"Rosell n 174 176 Eixample 08036 Barcelona Spain",8.5,2383,41.4226648,2.1464261,"Spain",1233
"116","Belfast",0.148936170212766,0.0425531914893617,0.0212765957446809,0.127659574468085,0.0638297872340425,0.25531914893617,0.0425531914893617,0,0,0.0851063829787234,"10 avenue Carnot 17th arr 75017 Paris France",7.7,337,48.8756435,2.2938788,"France",29
"117","Bentley London",0.153846153846154,0.0769230769230769,0.010989010989011,0.208791208791209,0.043956043956044,0.0659340659340659,0.010989010989011,0,0,0.021978021978022,"27 33 Harrington Gardens Kensington and Chelsea London SW7 4JX United Kingdom",8.4,486,51.4928147,-0.1841753,"United Kingdom",353
"118","Bermondsey Square Hotel A Bespoke Hotel",0.23469387755102,0.0306122448979592,0.00510204081632653,0.260204081632653,0.0612244897959184,0.214285714285714,0.0102040816326531,0.0102040816326531,0,0.0357142857142857,"Tower Bridge Road Southwark London SE1 3UN United Kingdom",8.3,844,51.4991134,-0.0790969,"United Kingdom",1299
"119","Best Western Allegro Nation",0.285714285714286,0.214285714285714,0,0.285714285714286,0,0.285714285714286,0,0,0,0,"33 Avenue Du Docteur Arnold Netter 12th arr 75012 Paris France",7.8,354,48.8430891,2.4049867,"France",428
"120","Best Western Amiral Hotel",0.14,0.02,0,0.1,0.04,0.26,0,0.02,0,0,"98 Avenue d Italie 13th arr 75013 Paris France",7.5,1173,48.8252307,2.3569005,"France",769
"121","Best Western Antares Hotel Concorde",0.211267605633803,0.0563380281690141,0,0.169014084507042,0.0563380281690141,0.267605633802817,0.028169014084507,0,0,0.0563380281690141,"Viale Monza 132 Distretto Viale Monza 20127 Milan Italy",8.1,984,45.502453,9.2218364,"Italy",1434
"122","Best Western Atlantic Hotel",0.135135135135135,0.0540540540540541,0.027027027027027,0.0756756756756757,0.0216216216216216,0.313513513513514,0.0108108108108108,0.00540540540540541,0,0.0324324324324324,"Via Napo Torriani 24 Central Station 20124 Milan Italy",8.5,1738,45.4830211,9.2033246,"Italy",1381
"123","Best Western Aulivia Op ra",0.151515151515152,0.0303030303030303,0,0.212121212121212,0.0606060606060606,0.181818181818182,0,0,0,0.0303030303030303,"4 Rue des Petites Ecuries 10th arr 75010 Paris France",7.8,570,48.8730552,2.3540112,"France",505
"124","Best Western Blue Tower Hotel",0.14828897338403,0.026615969581749,0.00760456273764259,0.190114068441065,0.0304182509505703,0.133079847908745,0.0342205323193916,0.0152091254752852,0,0.0608365019011407,"Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands",7.4,3869,52.3793659,4.8457179,"Netherlands",1043
"125","Best Western Bretagne Montparnasse",0.160714285714286,0.0178571428571429,0.0357142857142857,0.196428571428571,0.0535714285714286,0.142857142857143,0.0535714285714286,0.0178571428571429,0.0178571428571429,0.0357142857142857,"33 rue Raymond Losserand 14th arr 75014 Paris France",7.7,1540,48.8354314,2.321142,"France",437
"126","Best Western Delphi Hotel",0.0588235294117647,0.0294117647058824,0,0.0588235294117647,0.0882352941176471,0.0294117647058824,0.0294117647058824,0,0,0.0882352941176471,"Apollolaan 101 105 Oud Zuid 1077 AN Amsterdam Netherlands",7.5,372,52.3504558,4.8770194,"Netherlands",787
"127","Best Western Ducs de Bourgogne",0.0638297872340425,0.0425531914893617,0,0.0638297872340425,0,0.0425531914893617,0.0425531914893617,0.0212765957446809,0,0,"19 Rue Du Pont Neuf 1st arr 75001 Paris France",7.7,684,48.8603483,2.3440535,"France",231
"128","Best Western Hotel Ascot",0.147887323943662,0.0422535211267606,0.0140845070422535,0.112676056338028,0.028169014084507,0.253521126760563,0.0211267605633803,0.0140845070422535,0,0.028169014084507,"Via Lentasio 3 Milan City Center 20122 Milan Italy",7.7,1741,45.4580137,9.1913676,"Italy",1357
"129","Best Western Hotel Astoria",0.0952380952380952,0.0476190476190476,0,0.142857142857143,0.0476190476190476,0.285714285714286,0.0476190476190476,0,0,0,"Viale Murillo 9 Fiera Milano City 20149 Milan Italy",7.7,507,45.4725167,9.1439198,"Italy",1436
"130","Best Western Hotel City",0.197802197802198,0.010989010989011,0.010989010989011,0.0879120879120879,0.043956043956044,0.450549450549451,0.043956043956044,0.010989010989011,0,0.0989010989010989,"Corso Buenos Aires 42 5 Central Station 20124 Milan Italy",8.4,1193,45.4858877,9.2042827,"Italy",876
"131","Best Western Hotel Major",0.0869565217391304,0.0217391304347826,0,0.108695652173913,0.0869565217391304,0.304347826086957,0,0,0,0.0869565217391304,"Viale Isonzo 2 Porta Romana 20135 Milan Italy",8.1,1107,45.4472099,9.2090967,"Italy",1431
"132","Best Western Hotel Mirage",0.113207547169811,0.0188679245283019,0.0188679245283019,0.150943396226415,0.113207547169811,0.30188679245283,0.0566037735849057,0.0188679245283019,0,0.0377358490566038,"Viale Certosa 104 106 Certosa 20156 Milan Italy",8.5,785,45.4947129,9.1418864,"Italy",1426
"133","Best Western Hotel Montmartre Sacr Coeur",0.162790697674419,0.0116279069767442,0.0116279069767442,0.186046511627907,0.0581395348837209,0.22093023255814,0,0,0,0,"66 Boulevard Barb s 18th arr 75018 Paris France",7.2,1201,48.888539,2.3498459,"France",657
"134","Best Western Hotel Pension Arenberg Wien Zentrum",0.0804597701149425,0.0229885057471264,0,0.0919540229885057,0.0344827586206897,0.367816091954023,0.0344827586206897,0,0,0,"Stubenring 2 01 Innere Stadt 1010 Vienna Austria",7.7,1238,48.2107358,16.382147,"Austria",1293
"135","Best Western Hotel St George",0.146341463414634,0.0426829268292683,0.024390243902439,0.0914634146341463,0.0121951219512195,0.298780487804878,0.0182926829268293,0.00609756097560976,0,0.0670731707317073,"Viale Tunisia 9 Central Station 20124 Milan Italy",8.1,1700,45.4770906,9.2054208,"Italy",1440
"136","Best Western Le 18 Paris",0.115384615384615,0,0,0.192307692307692,0,0.0769230769230769,0,0,0,0,"51 rue Letort 18th arr 75018 Paris France",7.6,527,48.8966167,2.3434843,"France",587
"137","Best Western Le Jardin de Cluny",0.148148148148148,0.0185185185185185,0,0.148148148148148,0.0740740740740741,0.185185185185185,0.0740740740740741,0,0,0.0740740740740741,"9 Rue du Sommerard 5th arr 75005 Paris France",8.5,516,48.8497553,2.3467616,"France",750
"138","Best Western Madison Hotel",0.15929203539823,0.0575221238938053,0.00442477876106195,0.141592920353982,0.0530973451327434,0.238938053097345,0.0132743362831858,0.00884955752212389,0,0.0132743362831858,"Via Privata Leopoldo Gasparotto 8 Central Station 20124 Milan Italy",8.4,2189,45.4881471,9.2016609,"Italy",1390
"139","Best Western Maitrise Hotel Edgware Road",0.103448275862069,0.0344827586206897,0.0172413793103448,0.155172413793103,0.0344827586206897,0.0517241379310345,0,0,0,0.0172413793103448,"346 348 Edgware Road Westminster Borough London W2 1EA United Kingdom",6.6,461,51.521148,-0.171346,"United Kingdom",451
"140","BEST WESTERN Maitrise Hotel Maida Vale",0.133333333333333,0.0285714285714286,0.00952380952380952,0.184126984126984,0.0666666666666667,0.171428571428571,0.00634920634920635,0.00317460317460317,0,0.0317460317460317,"53 59 Kilburn High Road Maida Vale London Camden London NW6 5SB United Kingdom",7.1,1877,51.5366053,-0.1919832,"United Kingdom",594
"141","Best Western Mercedes Arc de Triomphe",0.212121212121212,0,0,0.181818181818182,0.121212121212121,0.0303030303030303,0,0,0,0.0909090909090909,"128 avenue de Wagram 17th arr 75017 Paris France",7.8,368,48.8848292,2.3035189,"France",116
"142","Best Western Mornington Hotel Hyde Park",0.122077922077922,0.038961038961039,0.012987012987013,0.155844155844156,0.0415584415584416,0.25974025974026,0.012987012987013,0.012987012987013,0,0.012987012987013,"12 Lancaster Gate Lancaster Gate Westminster Borough London W2 3LG United Kingdom",8,2418,51.5119933,-0.1782794,"United Kingdom",102
"143","Best Western Nouvel Orl ans Montparnasse",0.202127659574468,0.0531914893617021,0.0106382978723404,0.138297872340426,0.0638297872340425,0.159574468085106,0,0.0106382978723404,0,0.074468085106383,"25 avenue du General Leclerc 14th arr 75014 Paris France",8.1,988,48.8309896,2.3297301,"France",339
"144","Best Western Op ra Batignolles",0.0285714285714286,0,0,0.0285714285714286,0.0571428571428571,0.0285714285714286,0,0,0,0.0857142857142857,"165 rue de Rome 17th arr 75017 Paris France",7.6,859,48.8870573,2.3143297,"France",187
"145","Best Western Palm Hotel",0.180722891566265,0.0662650602409639,0.0271084337349398,0.168674698795181,0.0692771084337349,0.150602409638554,0.00301204819277108,0.00602409638554217,0,0.0240963855421687,"64 76 Hendon Way London NW2 2NL United Kingdom",7.9,2037,51.5634756,-0.2042758,"United Kingdom",649
"146","Best Western Paris Gare Saint Lazare",0.166666666666667,0,0,0.166666666666667,0.0416666666666667,0.25,0,0,0,0,"18 rue de Constantinople 8th arr 75008 Paris France",7.6,759,48.8803752,2.319591,"France",214
"147","Best Western Plus 61 Paris Nation Hotel",0.09375,0,0,0.125,0.09375,0.21875,0,0,0,0.0625,"61 rue de la Voute 12th arr 75012 Paris France",7.7,795,48.8465653,2.4102405,"France",643
"148","BEST WESTERN PLUS Amedia Wien",0.181451612903226,0.00806451612903226,0.0201612903225806,0.149193548387097,0.0685483870967742,0.133064516129032,0.032258064516129,0.0120967741935484,0.00403225806451613,0.0806451612903226,"Landstra er Hauptstra e 155 03 Landstra e 1030 Vienna Austria",8.4,3224,48.1923791,16.3994512,"Austria",1037
"149","Best Western Plus de Neuville Arc de Triomphe",0.15,0.05,0,0.15,0.05,0,0.05,0,0,0.05,"3 Rue Verniquet 17th arr 75017 Paris France",8,516,48.8869128,2.3004034,"France",398
"150","Best Western Plus Elys e Secret",0.111111111111111,0.0222222222222222,0.0444444444444444,0.155555555555556,0.0888888888888889,0.0888888888888889,0.0444444444444444,0.0222222222222222,0,0.155555555555556,"5 rue de Ponthieu 8th arr 75008 Paris France",7.7,646,48.8701247,2.311141,"France",570
"151","Best Western PLUS Epping Forest",0.10377358490566,0.0471698113207547,0,0.150943396226415,0.0377358490566038,0.10377358490566,0,0.00943396226415094,0,0.00943396226415094,"Epping Forest 30 Oak Hill London IG8 9NY United Kingdom",7.5,587,51.603207,0.010607,"United Kingdom",919
"152","Best Western Plus Hotel Blue Square",0.201058201058201,0.0105820105820106,0.0105820105820106,0.174603174603175,0.0529100529100529,0.19047619047619,0.0634920634920635,0.0105820105820106,0,0.0634920634920635,"Slotermeerlaan 80 Geuzenveld Slotermeer 1064 HD Amsterdam Netherlands",7.3,3161,52.3786823,4.8207833,"Netherlands",1274
"153","Best Western Plus Hotel Felice Casati",0.142857142857143,0.0446428571428571,0.0133928571428571,0.102678571428571,0.0758928571428571,0.348214285714286,0.0178571428571429,0.03125,0.00446428571428571,0.0267857142857143,"Via Felice Casati 18 Central Station 20124 Milan Italy",8.4,1817,45.4787357,9.2041131,"Italy",1332
"154","Best Western Plus Hotel Galles",0.130681818181818,0.0568181818181818,0.0170454545454545,0.153409090909091,0.0369318181818182,0.403409090909091,0.0426136363636364,0.0227272727272727,0,0.0994318181818182,"Piazza Lima 2 Central Station 20124 Milan Italy",8.5,3550,45.4805847,9.2117326,"Italy",1161
"155","Best Western Plus Seraphine Hammersmith Hotel",0.109022556390977,0.0225563909774436,0.0075187969924812,0.165413533834586,0.037593984962406,0.233082706766917,0,0.0075187969924812,0,0.0338345864661654,"84 King Street Hammersmith and Fulham London W6 0QW United Kingdom",7.8,1717,51.4926269,-0.2288598,"United Kingdom",729
"156","Best Western Premier Faubourg 88",0.23728813559322,0.0508474576271186,0.0169491525423729,0.288135593220339,0.0338983050847458,0.220338983050847,0.0338983050847458,0.0338983050847458,0,0.0508474576271186,"88 rue du Faubourg Poissoni re 10th arr 75010 Paris France",8.4,728,48.8776756,2.3493159,"France",739
"157","Best Western Premier Hotel Couture",0.263908701854494,0.0385164051355207,0.00427960057061341,0.231098430813124,0.0699001426533524,0.182596291012839,0.0427960057061341,0.0228245363766049,0,0.0527817403708987,"Delflandlaan 15 Slotervaart 1062 EA Amsterdam Netherlands",8.7,8177,52.3511137,4.8411629,"Netherlands",897
"158","Best Western Premier Hotel Dante",0.175925925925926,0.037037037037037,0.0277777777777778,0.138888888888889,0.0277777777777778,0.259259259259259,0.0185185185185185,0,0,0.0185185185185185,"Mallorca 181 Eixample 08036 Barcelona Spain",8.4,1130,41.3894195,2.1564886,"Spain",1061
"159","Best Western Premier Kaiserhof Wien",0.221153846153846,0.120192307692308,0.0480769230769231,0.182692307692308,0.0769230769230769,0.668269230769231,0.0528846153846154,0,0,0.0721153846153846,"Frankenberggasse 10 04 Wieden 1040 Vienna Austria",9.4,1353,48.1975497,16.3686397,"Austria",932
"160","Best Western Premier Kapital Op ra",0.235294117647059,0.0735294117647059,0.0220588235294118,0.330882352941176,0.125,0.161764705882353,0.0367647058823529,0.0294117647058824,0,0.0514705882352941,"34 rue de Moscou 8th arr 75008 Paris France",8.9,1444,48.8814425,2.3235592,"France",447
